[0.2162, 70.0, 0.3855, 8.0, 0.1667, 0.3929, 0.1667, 1603998.1203]
[0.0946, 60.0, 0.2754, 0.2857, 0.6923, 0.2353, 2.2593, 2022137.9699]
[0.1333, 64.0, 0.3611, 64.0, 0.1053, 0.1053, 0.1053, 1224145.6391]
[0.069, 62.0, 1.9375, 6.2, 0.6923, 0.3929, 0.6923, 0]
[0.0704, 70.0, 0.2292, 8.0, 0.1667, 0.1053, 0.5714, 7493937.5188]
[0.1905, 62.0, 0.5536, 0.0517, 0.5714, 2.2593, 0.3929, 2367713.1579]
[0.1698, 60.0, 0.4478, 62.0, 0.2353, 0.3929, 0.2353, 1264914.6617]
[0.0847, 66.0, 0.2537, 66.0, 0.2, 0.2, 0.2, 1585497.594]
[0.425, 64.0, 0.23, 70.0, 0.6923, 0.3, 0.1053, 0]
[0.1685, 62.0, 2.5833, 62.0, 0.6923, 0.3, 0.1053, 1017096.6917]
[0.9286, 66.0, 1.5, 4.125, 0.8462, 0.2353, 0.1053, 3546341.203]
[0.2857, 70.0, 0.3034, 3.5, 0.1667, 0.6923, 0.2353, 0]
[0.2, 5.1667, 0.4085, 62.0, 0.1667, 0.6923, 0.2353, 1000340.0]
[0.3462, 70.0, 0.5849, 11.6667, 0.1667, 0.3333, 0.8462, 961346.5414]
[0.1818, 68.0, 0.2785, 2.0667, 0.1667, 0.6923, 0.3929, 0]
[0.2656, 70.0, 0.7442, 1.0, 0.3, 0.1053, 0.3, 2401255.5639]
[0.5333, 70.0, 70.0, 70.0, 0.1667, 0.2, 0.75, 4277492.782]
[0.1071, 5.6667, 0.15, 0.7619, 0.3929, 0.3929, 0.3929, 338444.3609]
[0.1618, 2.3846, 0.6667, 3.4, 0.6923, 0.75, 0.2353, 2038122.6316]
[2.931, 2.2143, 0.9706, 66.0, 0.1667, 0.6923, 0.1053, 2551717.3684]
[0.3462, 56.0, 0.6279, 6.75, 0.1053, 0.1053, 0.1053, 0]
[0.2857, 8.6667, 0.1744, 0.7429, 0.1667, 0.6923, 0.2353, 561887.218]
[0.3929, 8.6667, 0.0667, 1.4545, 0.3929, 0.6923, 0.3929, 1826125.188]
[0.0417, 66.0, 1.8889, 3.3, 0.3158, 0.3, 0.2353, 3428256.6917]
[74.0, 66.0, 5.5, 62.0, 0.1667, 0.2353, 0.2, 5464227.9699]
[0.1176, 60.0, 1.6316, 1.6667, 0.1053, 0.1053, 0.2353, 0]
[0.1132, 70.0, 0.3099, 1.2069, 1.3333, 0.8462, 1.3333, 5434439.2481]
[170.0, 62.0, 0.6458, 62.0, 0.6923, 0.8462, 0.3158, 1117269.9248]
[0.375, 70.0, 70.0, 70.0, 0.3, 0.3158, 1.3333, 43311.5789]
[0.4571, 60.0, 0.5357, 0.2941, 0.3929, 2.2593, 0.3929, 1980663.609]
[0.1228, 2.9167, 0.3939, 0.6458, 0.6923, 0.75, 0.2353, 340217.0677]
[0.2, 68.0, 4.4286, 62.0, 0.6923, 1.5, 0.3929, 2359369.5489]
[1.1852, 52.0, 56.0, 52.0, 0.75, 0.75, 0.3929, 0]
[0.8226, 1.1724, 66.0, 11.3333, 0.3929, 1.7857, 0.3929, 26820.7519]
[0.7, 62.0, 0.2787, 62.0, 0.1667, 0.75, 0.3929, 783843.1579]
[0.2273, 62.0, 5.6667, 66.0, 0.6923, 2.2593, 0.2353, 531299.2481]
[0.1481, 70.0, 0.7292, 64.0, 0.6923, 0.6923, 0.3, 581996.6917]
[0.0513, 15.0, 0.5263, 10.3333, 0.1667, 0.6923, 0.2353, 3123879.0977]
[0.0476, 17.0, 0.4286, 0.175, 0.1667, 0.5714, 0.3929, 4291312.2556]
